Year,Round,HomeTeam,HomeScore,AwayTeam,AwayScore,Venue,Date,MatchCentreURL
2022,Round 21,Bulldogs,14,Cowboys,28,Salter Oval,2022-08-07T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-21/bulldogs-v-cowboys/
2022,Round 21,Wests Tigers,10,Knights,14,Campbelltown Sports Stadium,2022-08-07T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-21/wests-tigers-v-knights/
2022,Round 22,Panthers,0,Storm,16,Penrith Park,2022-08-11T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-22/panthers-v-storm/
2022,Round 22,Warriors,42,Bulldogs,18,Go Media Stadium,2022-08-12T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-22/warriors-v-bulldogs/
2022,Round 22,Eels,0,Rabbitohs,26,CommBank Stadium,2022-08-12T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-22/eels-v-rabbitohs/
2022,Round 22,Roosters,32,Cowboys,18,Sydney Cricket Ground,2022-08-13T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-22/roosters-v-cowboys/
2022,Round 22,Wests Tigers,12,Sharks,36,Scully Park,2022-08-13T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-22/wests-tigers-v-sharks/
2022,Round 22,Broncos,28,Knights,10,Suncorp Stadium,2022-08-13T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-22/broncos-v-knights/
2022,Round 22,Raiders,24,Dragons,22,GIO Stadium,2022-08-14T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-22/raiders-v-dragons/
2022,Round 22,Titans,44,Sea Eagles,24,Cbus Super Stadium,2022-08-14T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-22/titans-v-sea-eagles/
2022,Round 23,Rabbitohs,22,Panthers,26,Accor Stadium,2022-08-18T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-23/rabbitohs-v-panthers/
2022,Round 23,Cowboys,48,Warriors,4,Queensland Country Bank Stadium,2022-08-19T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-23/cowboys-v-warriors/
2022,Round 23,Broncos,12,Storm,60,Suncorp Stadium,2022-08-19T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-23/broncos-v-storm/
2022,Round 23,Eels,42,Bulldogs,6,CommBank Stadium,2022-08-20T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-23/eels-v-bulldogs/
2022,Round 23,Sea Eagles,6,Sharks,40,4 Pines Park,2022-08-20T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-23/sea-eagles-v-sharks/
2022,Round 23,Roosters,72,Wests Tigers,6,Sydney Cricket Ground,2022-08-20T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-23/roosters-v-wests-tigers/
2022,Round 23,Dragons,46,Titans,26,WIN Stadium,2022-08-21T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-23/dragons-v-titans/
2022,Round 23,Knights,22,Raiders,28,McDonald Jones Stadium,2022-08-21T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-23/knights-v-raiders/
2022,Round 24,Broncos,6,Eels,53,Suncorp Stadium,2022-08-25T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-24/broncos-v-eels/
2022,Round 24,Panthers,46,Warriors,12,Penrith Park,2022-08-26T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-24/panthers-v-warriors/
2022,Round 24,Storm,14,Roosters,18,AAMI Park,2022-08-26T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-24/storm-v-roosters/
2022,Round 24,Raiders,48,Sea Eagles,6,GIO Stadium,2022-08-27T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-24/raiders-v-sea-eagles/
2022,Round 24,Sharks,16,Bulldogs,0,PointsBet Stadium,2022-08-27T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-24/sharks-v-bulldogs/
2022,Round 24,Rabbitohs,20,Cowboys,10,Accor Stadium,2022-08-27T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-24/rabbitohs-v-cowboys/
2022,Round 24,Wests Tigers,22,Dragons,24,CommBank Stadium,2022-08-28T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-24/wests-tigers-v-dragons/
2022,Round 24,Titans,36,Knights,26,Cbus Super Stadium,2022-08-28T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-24/titans-v-knights/
2022,Round 25,Eels,22,Storm,14,CommBank Stadium,2022-09-01T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-25/eels-v-storm/
2022,Round 25,Bulldogs,21,Sea Eagles,20,Accor Stadium,2022-09-02T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-25/bulldogs-v-sea-eagles/
2022,Round 25,Roosters,26,Rabbitohs,16,Allianz Stadium,2022-09-02T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-25/roosters-v-rabbitohs/
2022,Round 25,Warriors,26,Titans,27,Go Media Stadium,2022-09-03T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-25/warriors-v-titans/
2022,Round 25,Dragons,22,Broncos,12,Netstrata Jubilee Stadium,2022-09-03T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-25/dragons-v-broncos/
2022,Round 25,Cowboys,38,Panthers,8,Queensland Country Bank Stadium,2022-09-03T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-25/cowboys-v-panthers/
2022,Round 25,Knights,16,Sharks,38,McDonald Jones Stadium,2022-09-04T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-25/knights-v-sharks/
2022,Round 25,Wests Tigers,10,Raiders,56,Leichhardt Oval,2022-09-04T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-25/wests-tigers-v-raiders/
2022,Finals Week 1,Panthers,27,Eels,8,Penrith Park,2022-09-09T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/panthers-v-eels/
2022,Finals Week 1,Storm,20,Raiders,28,AAMI Park,2022-09-10T07:40:00Z,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/storm-v-raiders/
2022,Finals Week 1,Sharks,30,Cowboys,32,PointsBet Stadium,2022-09-10T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/sharks-v-cowboys/
2022,Finals Week 1,Roosters,14,Rabbitohs,30,Allianz Stadium,2022-09-11T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/roosters-v-rabbitohs/
2022,Finals Week 2,Eels,40,Raiders,4,CommBank Stadium,2022-09-16T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-2/eels-v-raiders/
2022,Finals Week 2,Sharks,12,Rabbitohs,38,Allianz Stadium,2022-09-17T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-2/sharks-v-rabbitohs/
2022,Finals Week 3,Cowboys,20,Eels,24,Queensland Country Bank Stadium,2022-09-23T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-3/cowboys-v-eels/
2022,Finals Week 3,Panthers,32,Rabbitohs,12,Accor Stadium,2022-09-24T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-3/panthers-v-rabbitohs/
2022,Grand Final,Panthers,28,Eels,12,Accor Stadium,2022-10-02T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/
2022,Grand Final,Panthers,28,Eels,12,Accor Stadium,2022-10-02T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/
2022,Grand Final,Panthers,28,Eels,12,Accor Stadium,2022-10-02T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/
2022,Grand Final,Panthers,28,Eels,12,Accor Stadium,2022-10-02T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/
2022,Grand Final,Panthers,28,Eels,12,Accor Stadium,2022-10-02T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/
2023,Round 1,Eels,12,Storm,16,CommBank Stadium,2023-03-02T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-1/eels-v-storm/
2023,Round 1,Warriors,20,Knights,12,Sky Stadium,2023-03-03T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-1/warriors-v-knights/
2023,Round 1,Panthers,12,Broncos,13,BlueBet Stadium,2023-03-03T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-1/panthers-v-broncos/
2023,Round 1,Sea Eagles,31,Bulldogs,6,4 Pines Park,2023-03-04T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-1/sea-eagles-v-bulldogs/
2023,Round 1,Cowboys,19,Raiders,18,Queensland Country Bank Stadium,2023-03-04T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-1/cowboys-v-raiders/
2023,Round 1,Sharks,18,Rabbitohs,27,PointsBet Stadium,2023-03-04T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-1/sharks-v-rabbitohs/
2023,Round 1,Dolphins,28,Roosters,18,Suncorp Stadium,2023-03-05T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-1/dolphins-v-roosters/
2023,Round 1,Wests Tigers,10,Titans,22,Leichhardt Oval,2023-03-05T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-1/wests-tigers-v-titans/
2023,Round 2,Panthers,16,Rabbitohs,10,BlueBet Stadium,2023-03-09T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-2/panthers-v-rabbitohs/
2023,Round 2,Eels,26,Sharks,30,CommBank Stadium,2023-03-10T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-2/eels-v-sharks/
2023,Round 2,Broncos,28,Cowboys,16,Suncorp Stadium,2023-03-10T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-2/broncos-v-cowboys/
2023,Round 2,Roosters,20,Warriors,12,Allianz Stadium,2023-03-11T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-2/roosters-v-warriors/
2023,Round 2,Dolphins,20,Raiders,14,Kayo Stadium,2023-03-11T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-2/dolphins-v-raiders/
2023,Round 2,Storm,12,Bulldogs,26,AAMI Park,2023-03-11T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-2/storm-v-bulldogs/
2023,Round 2,Wests Tigers,12,Knights,14,Leichhardt Oval,2023-03-12T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-2/wests-tigers-v-knights/
2023,Round 2,Dragons,32,Titans,18,Netstrata Jubilee Stadium,2023-03-12T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-2/dragons-v-titans/
2023,Round 3,Sea Eagles,34,Eels,30,4 Pines Park,2023-03-16T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-3/sea-eagles-v-eels/
2023,Round 3,Knights,20,Dolphins,36,McDonald Jones Stadium,2023-03-17T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-3/knights-v-dolphins/
2023,Round 3,Roosters,20,Rabbitohs,18,Allianz Stadium,2023-03-17T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-3/roosters-v-rabbitohs/
2023,Round 3,Titans,38,Storm,34,Cbus Super Stadium,2023-03-18T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-3/titans-v-storm/
2023,Round 3,Cowboys,12,Warriors,26,Queensland Country Bank Stadium,2023-03-18T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-3/cowboys-v-warriors/
2023,Round 3,Broncos,40,Dragons,18,Suncorp Stadium,2023-03-18T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-3/broncos-v-dragons/
2023,Round 3,Bulldogs,26,Wests Tigers,22,Belmore Sports Ground,2023-03-19T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-3/bulldogs-v-wests-tigers/
2023,Round 3,Raiders,24,Sharks,20,GIO Stadium,2023-03-19T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-3/raiders-v-sharks/
2023,Round 4,Eels,17,Panthers,16,CommBank Stadium,2023-03-23T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-4/eels-v-panthers/
2023,Round 4,Storm,24,Wests Tigers,12,AAMI Park,2023-03-24T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-4/storm-v-wests-tigers/
2023,Round 4,Dolphins,12,Broncos,18,Suncorp Stadium,2023-03-24T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-4/dolphins-v-broncos/
2023,Round 4,Cowboys,24,Titans,12,Queensland Country Bank Stadium,2023-03-25T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-4/cowboys-v-titans/
2023,Round 4,Rabbitohs,13,Sea Eagles,12,Accor Stadium,2023-03-25T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-4/rabbitohs-v-sea-eagles/
2023,Round 4,Warriors,16,Bulldogs,14,Go Media Stadium,2023-03-26T03:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-4/warriors-v-bulldogs/
2023,Round 4,Knights,24,Raiders,14,McDonald Jones Stadium,2023-03-26T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-4/knights-v-raiders/
2023,Round 4,Dragons,8,Sharks,40,Netstrata Jubilee Stadium,2023-03-26T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-4/dragons-v-sharks/
2023,Round 5,Roosters,28,Eels,20,Allianz Stadium,2023-03-30T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-5/roosters-v-eels/
2023,Round 5,Raiders,12,Panthers,53,GIO Stadium,2023-03-31T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-5/raiders-v-panthers/
2023,Round 5,Rabbitohs,10,Storm,18,Accor Stadium,2023-03-31T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-5/rabbitohs-v-storm/
2023,Round 5,Sea Eagles,32,Knights,32,Glen Willow Oval,2023-04-01T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-5/sea-eagles-v-knights/
2023,Round 5,Dragons,38,Dolphins,12,WIN Stadium,2023-04-01T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-5/dragons-v-dolphins/
2023,Round 5,Broncos,46,Wests Tigers,12,Suncorp Stadium,2023-04-01T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-5/broncos-v-wests-tigers/
2023,Round 5,Sharks,30,Warriors,32,PointsBet Stadium,2023-04-02T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-5/sharks-v-warriors/
2023,Round 5,Bulldogs,15,Cowboys,14,Accor Stadium,2023-04-02T08:15:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-5/bulldogs-v-cowboys/
2023,Round 6,Storm,28,Roosters,8,AAMI Park,2023-04-06T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-6/storm-v-roosters/
2023,Round 6,Bulldogs,16,Rabbitohs,50,Accor Stadium,2023-04-07T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-6/bulldogs-v-rabbitohs/
2023,Round 6,Cowboys,22,Dolphins,32,Queensland Country Bank Stadium,2023-04-07T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-6/cowboys-v-dolphins/
2023,Round 6,Panthers,44,Sea Eagles,12,BlueBet Stadium,2023-04-08T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-6/panthers-v-sea-eagles/
2023,Round 6,Broncos,14,Raiders,20,Suncorp Stadium,2023-04-08T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-6/broncos-v-raiders/
2023,Round 6,Titans,20,Dragons,18,Cbus Super Stadium,2023-04-09T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-6/titans-v-dragons/
2023,Round 6,Knights,34,Warriors,24,McDonald Jones Stadium,2023-04-09T08:15:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-6/knights-v-warriors/
2023,Round 6,Wests Tigers,22,Eels,28,Accor Stadium,2023-04-10T06:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-6/wests-tigers-v-eels/
2023,Round 7,Dolphins,14,Rabbitohs,36,Suncorp Stadium,2023-04-13T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-7/dolphins-v-rabbitohs/
2023,Round 7,Sharks,22,Roosters,12,PointsBet Stadium,2023-04-14T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-7/sharks-v-roosters/
2023,Round 7,Sea Eagles,18,Storm,8,4 Pines Park,2023-04-14T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-7/sea-eagles-v-storm/
2023,Round 7,Warriors,22,Cowboys,14,Go Media Stadium,2023-04-15T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-7/warriors-v-cowboys/
2023,Round 7,Knights,15,Panthers,16,McDonald Jones Stadium,2023-04-15T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-7/knights-v-panthers/
2023,Round 7,Titans,26,Broncos,43,Cbus Super Stadium,2023-04-15T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-7/titans-v-broncos/
2023,Round 7,Raiders,20,Dragons,14,GIO Stadium,2023-04-16T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-7/raiders-v-dragons/
2023,Round 7,Eels,30,Bulldogs,4,CommBank Stadium,2023-04-16T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-7/eels-v-bulldogs/
2023,Round 8,Rabbitohs,20,Panthers,18,Accor Stadium,2023-04-20T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-8/rabbitohs-v-panthers/
2023,Round 8,Eels,16,Broncos,26,TIO Stadium,2023-04-21T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-8/eels-v-broncos/
2023,Round 8,Bulldogs,20,Sharks,33,Accor Stadium,2023-04-22T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-8/bulldogs-v-sharks/
2023,Round 8,Cowboys,18,Knights,16,Queensland Country Bank Stadium,2023-04-22T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-8/cowboys-v-knights/
2023,Round 8,Dolphins,28,Titans,26,Suncorp Stadium,2023-04-23T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-8/dolphins-v-titans/
2023,Round 8,Wests Tigers,16,Sea Eagles,22,Campbelltown Sports Stadium,2023-04-23T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-8/wests-tigers-v-sea-eagles/
2023,Round 8,Roosters,27,Dragons,26,Allianz Stadium,2023-04-25T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-8/roosters-v-dragons/
2023,Round 8,Storm,30,Warriors,22,AAMI Park,2023-04-25T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-8/storm-v-warriors/
2023,Round 9,Sharks,44,Cowboys,6,PointsBet Stadium,2023-04-27T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-9/sharks-v-cowboys/
2023,Round 9,Eels,43,Knights,12,CommBank Stadium,2023-04-28T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-9/eels-v-knights/
2023,Round 9,Broncos,6,Rabbitohs,32,Suncorp Stadium,2023-04-28T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-9/broncos-v-rabbitohs/
2023,Round 9,Raiders,31,Dolphins,30,McDonalds Park,2023-04-29T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-9/raiders-v-dolphins/
2023,Round 9,Sea Eagles,10,Titans,26,4 Pines Park,2023-04-29T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-9/sea-eagles-v-titans/
2023,Round 9,Panthers,8,Wests Tigers,12,Carrington Park,2023-04-29T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-9/panthers-v-wests-tigers/
2023,Round 9,Warriors,0,Roosters,14,Go Media Stadium,2023-04-30T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-9/warriors-v-roosters/
2023,Round 9,Dragons,16,Bulldogs,18,WIN Stadium,2023-04-30T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-9/dragons-v-bulldogs/
2023,Round 10,Bulldogs,30,Raiders,34,Suncorp Stadium,2023-05-05T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-10/bulldogs-v-raiders/
2023,Round 10,Sea Eagles,6,Broncos,32,Suncorp Stadium,2023-05-05T10:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-10/sea-eagles-v-broncos/
2023,Round 10,Warriors,6,Panthers,18,Suncorp Stadium,2023-05-06T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-10/warriors-v-panthers/
2023,Round 10,Sharks,16,Dolphins,36,Suncorp Stadium,2023-05-06T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-10/sharks-v-dolphins/
2023,Round 10,Storm,12,Rabbitohs,28,Suncorp Stadium,2023-05-06T09:45:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-10/storm-v-rabbitohs/
2023,Round 10,Wests Tigers,18,Dragons,16,Suncorp Stadium,2023-05-07T03:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-10/wests-tigers-v-dragons/
2023,Round 10,Roosters,6,Cowboys,20,Suncorp Stadium,2023-05-07T06:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-10/roosters-v-cowboys/
2023,Round 10,Titans,26,Eels,24,Suncorp Stadium,2023-05-07T08:25:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-10/titans-v-eels/
2023,Round 11,Storm,24,Broncos,16,AAMI Park,2023-05-11T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-11/storm-v-broncos/
2023,Round 11,Bulldogs,12,Warriors,24,Accor Stadium,2023-05-12T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-11/bulldogs-v-warriors/
2023,Round 11,Panthers,48,Roosters,4,BlueBet Stadium,2023-05-12T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-11/panthers-v-roosters/
2023,Round 11,Rabbitohs,20,Wests Tigers,0,Accor Stadium,2023-05-13T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-11/rabbitohs-v-wests-tigers/
2023,Round 11,Cowboys,42,Dragons,22,Queensland Country Bank Stadium,2023-05-13T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-11/cowboys-v-dragons/
2023,Round 11,Raiders,26,Eels,18,GIO Stadium,2023-05-13T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-11/raiders-v-eels/
2023,Round 11,Knights,46,Titans,26,McDonald Jones Stadium,2023-05-14T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-11/knights-v-titans/
2023,Round 11,Sea Eagles,14,Sharks,20,4 Pines Park,2023-05-14T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-11/sea-eagles-v-sharks/
2023,Round 12,Broncos,4,Panthers,15,Suncorp Stadium,2023-05-18T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-12/broncos-v-panthers/
2023,Round 12,Dragons,24,Roosters,22,Netstrata Jubilee Stadium,2023-05-19T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-12/dragons-v-roosters/
2023,Round 12,Rabbitohs,16,Eels,36,Allianz Stadium,2023-05-19T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-12/rabbitohs-v-eels/
2023,Round 12,Sharks,26,Knights,6,C.ex Coffs International Stadium,2023-05-20T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-12/sharks-v-knights/
2023,Round 12,Wests Tigers,66,Cowboys,18,Leichhardt Oval,2023-05-20T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-12/wests-tigers-v-cowboys/
2023,Round 12,Dolphins,16,Storm,24,Suncorp Stadium,2023-05-20T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-12/dolphins-v-storm/
2023,Round 12,Bulldogs,20,Titans,18,Accor Stadium,2023-05-21T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-12/bulldogs-v-titans/
2023,Round 12,Raiders,14,Sea Eagles,42,GIO Stadium,2023-05-21T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-12/raiders-v-sea-eagles/
2023,Round 13,Dolphins,26,Dragons,12,Kayo Stadium,2023-05-25T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-13/dolphins-v-dragons/
2023,Round 13,Eels,24,Cowboys,16,CommBank Stadium,2023-05-26T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-13/eels-v-cowboys/
2023,Round 13,Warriors,22,Broncos,26,McLean Park,2023-05-27T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-13/warriors-v-broncos/
2023,Round 13,Rabbitohs,26,Raiders,33,Accor Stadium,2023-05-27T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-13/rabbitohs-v-raiders/
2023,Round 13,Knights,28,Sea Eagles,18,McDonald Jones Stadium,2023-05-28T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-13/knights-v-sea-eagles/
2023,Round 14,Wests Tigers,19,Raiders,20,Campbelltown Sports Stadium,2023-06-02T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-14/wests-tigers-v-raiders/
2023,Round 14,Warriors,30,Dolphins,8,Go Media Stadium,2023-06-03T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-14/warriors-v-dolphins/
2023,Round 14,Titans,28,Rabbitohs,46,Cbus Super Stadium,2023-06-03T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-14/titans-v-rabbitohs/
2023,Round 14,Sharks,12,Broncos,20,PointsBet Stadium,2023-06-03T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-14/sharks-v-broncos/
2023,Round 14,Roosters,25,Bulldogs,24,Industree Group Stadium,2023-06-04T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-14/roosters-v-bulldogs/
2023,Round 14,Cowboys,45,Storm,20,Queensland Country Bank Stadium,2023-06-04T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-14/cowboys-v-storm/
2023,Round 14,Panthers,26,Dragons,18,BlueBet Stadium,2023-06-04T08:15:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-14/panthers-v-dragons/
2023,Round 15,Titans,28,Wests Tigers,12,Cbus Super Stadium,2023-06-08T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-15/titans-v-wests-tigers/
2023,Round 15,Raiders,14,Warriors,36,GIO Stadium,2023-06-09T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-15/raiders-v-warriors/
2023,Round 15,Sea Eagles,58,Dolphins,18,4 Pines Park,2023-06-09T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-15/sea-eagles-v-dolphins/
